anomaly_id,detected_at,anomaly_type,severity,zone_id,metric_name,expected_value,actual_value,z_score,description,alert_sent
144,2026-02-19 05:08:20.520332,fare_spike,critical,100,avg_fare,16.705452946256433,34.15,4.283985323962739,Zone 100: avg fare $34.15 (z-score: 4.3) on 2024-01-04 at 2:00,f
145,2026-02-19 05:08:20.520332,fare_spike,high,100,avg_fare,16.705452946256433,30.97142857142858,3.5034002328614444,Zone 100: avg fare $30.97 (z-score: 3.5) on 2024-01-05 at 4:00,f
146,2026-02-19 05:08:20.520332,fare_spike,high,158,avg_fare,17.04033997259867,29.738888888888887,3.736420283093554,Zone 158: avg fare $29.74 (z-score: 3.7) on 2024-01-01 at 6:00,f
147,2026-02-19 05:08:20.520332,fare_spike,medium,262,avg_fare,15.239897195694354,28.119285714285716,3.166319198317184,Zone 262: avg fare $28.12 (z-score: 3.2) on 2024-01-04 at 5:00,f
148,2026-02-19 05:08:20.520332,fare_spike,medium,50,avg_fare,15.622141042337894,28.254408602150527,3.1891257961859547,Zone 50: avg fare $28.25 (z-score: 3.2) on 2024-01-02 at 10:00,f
134,2026-02-19 05:08:20.520332,fare_spike,critical,107,avg_fare,14.66295018423565,36.94,7.717316038258726,Zone 107: avg fare $36.94 (z-score: 7.7) on 2024-01-02 at 4:00,t
150,2026-02-19 05:08:20.520332,fare_spike,medium,43,avg_fare,14.615971338515715,25.54357142857143,3.3905719486970036,Zone 43: avg fare $25.54 (z-score: 3.4) on 2024-01-01 at 9:00,f
151,2026-02-19 05:08:20.520332,fare_spike,high,74,avg_fare,16.989166147303916,32.69307692307693,3.5742511582194676,Zone 74: avg fare $32.69 (z-score: 3.6) on 2024-01-06 at 13:00,f
152,2026-02-19 05:08:20.520332,fare_spike,critical,48,avg_fare,15.90242684992732,31.81875,5.010670868744026,Zone 48: avg fare $31.82 (z-score: 5.0) on 2024-01-03 at 4:00,f
153,2026-02-19 05:08:20.520332,fare_spike,medium,50,avg_fare,15.622141042337894,27.583333333333332,3.0197070088752875,Zone 50: avg fare $27.58 (z-score: 3.0) on 2024-01-02 at 6:00,f
154,2026-02-19 05:08:20.520332,fare_spike,critical,42,avg_fare,21.243396528854095,56.760000000000005,6.182803174061475,Zone 42: avg fare $56.76 (z-score: 6.2) on 2024-01-03 at 17:00,f
155,2026-02-19 05:08:20.520332,fare_spike,medium,74,avg_fare,16.989166147303916,31.857142857142858,3.383990378849184,Zone 74: avg fare $31.86 (z-score: 3.4) on 2024-01-04 at 23:00,f
156,2026-02-19 05:08:20.520332,fare_spike,medium,50,avg_fare,15.622141042337894,28.158372093023253,3.1648805443193946,Zone 50: avg fare $28.16 (z-score: 3.2) on 2024-01-02 at 7:00,f
157,2026-02-19 05:08:20.520332,fare_spike,high,87,avg_fare,23.232688864932953,40.34285714285714,3.821321370522157,Zone 87: avg fare $40.34 (z-score: 3.8) on 2024-01-03 at 7:00,f
160,2026-02-19 05:08:20.520332,fare_spike,critical,162,avg_fare,16.436208990575345,47.077777777777776,5.639439667634865,Zone 162: avg fare $47.08 (z-score: 5.6) on 2024-01-02 at 4:00,f
161,2026-02-19 05:08:20.520332,fare_spike,critical,163,avg_fare,18.084840600544503,52.95400000000001,4.915212286679918,Zone 163: avg fare $52.95 (z-score: 4.9) on 2024-01-02 at 4:00,f
162,2026-02-19 05:08:20.520332,fare_spike,high,231,avg_fare,18.504092463100008,32.00875,3.6951000587441007,Zone 231: avg fare $32.01 (z-score: 3.7) on 2024-01-01 at 22:00,f
163,2026-02-19 05:08:20.520332,fare_spike,medium,142,avg_fare,14.98700033191716,28.17,3.127687344003085,Zone 142: avg fare $28.17 (z-score: 3.1) on 2024-01-05 at 3:00,f
164,2026-02-19 05:08:20.520332,fare_spike,medium,193,avg_fare,12.76036714358612,46.528571428571425,3.130868946059938,Zone 193: avg fare $46.53 (z-score: 3.1) on 2024-01-04 at 16:00,f
165,2026-02-19 05:08:20.520332,fare_spike,critical,224,avg_fare,16.36736285127264,33.626,4.011923170052748,Zone 224: avg fare $33.63 (z-score: 4.0) on 2024-01-01 at 8:00,f
166,2026-02-19 05:08:20.520332,fare_spike,critical,140,avg_fare,15.236300847163974,31.105,5.013241133909418,Zone 140: avg fare $31.11 (z-score: 5.0) on 2024-01-06 at 5:00,f
167,2026-02-19 05:08:20.520332,fare_spike,medium,233,avg_fare,17.129718306689924,33.7425,3.039246852230745,Zone 233: avg fare $33.74 (z-score: 3.0) on 2024-01-01 at 5:00,f
168,2026-02-19 05:08:20.520332,fare_spike,critical,230,avg_fare,20.901285852829634,55.605000000000004,5.114736814412928,Zone 230: avg fare $55.61 (z-score: 5.1) on 2024-01-02 at 4:00,f
169,2026-02-19 05:08:20.520332,fare_spike,high,233,avg_fare,17.129718306689924,38.32857142857142,3.87825162642843,Zone 233: avg fare $38.33 (z-score: 3.9) on 2024-01-02 at 5:00,f
170,2026-02-19 05:08:20.520332,fare_spike,medium,164,avg_fare,16.693839481941453,31.233333333333334,3.1776060530177173,Zone 164: avg fare $31.23 (z-score: 3.2) on 2024-01-05 at 4:00,f
171,2026-02-19 05:08:20.520332,fare_spike,high,88,avg_fare,24.022044175388174,40.957142857142856,3.542521110281511,Zone 88: avg fare $40.96 (z-score: 3.5) on 2024-01-01 at 19:00,f
172,2026-02-19 05:08:20.520332,fare_spike,high,234,avg_fare,14.614591536322465,25.375999999999998,3.6020689524160217,Zone 234: avg fare $25.38 (z-score: 3.6) on 2024-01-06 at 5:00,f
173,2026-02-19 05:08:20.520332,fare_spike,medium,66,avg_fare,25.74121542901543,46.14714285714286,3.242817548399373,Zone 66: avg fare $46.15 (z-score: 3.2) on 2024-01-01 at 2:00,f
174,2026-02-19 05:08:20.520332,fare_spike,high,148,avg_fare,18.558048169111604,33.663999999999994,3.659611598502274,Zone 148: avg fare $33.66 (z-score: 3.7) on 2024-01-04 at 16:00,f
175,2026-02-19 05:08:20.520332,fare_spike,critical,237,avg_fare,13.464801409319813,28.27916666666667,4.0511657550842965,Zone 237: avg fare $28.28 (z-score: 4.1) on 2024-03-10 at 6:00,f
176,2026-02-19 05:08:20.520332,fare_spike,medium,68,avg_fare,17.08953210071127,27.508333333333336,3.1420292263109832,Zone 68: avg fare $27.51 (z-score: 3.1) on 2024-01-10 at 5:00,f
177,2026-02-19 05:08:20.520332,fare_spike,high,164,avg_fare,16.693839481941453,34.96555555555556,3.99328313543591,Zone 164: avg fare $34.97 (z-score: 4.0) on 2024-03-12 at 3:00,f
178,2026-02-19 05:08:20.520332,fare_spike,critical,107,avg_fare,14.66295018423565,26.775000000000002,4.19591090707357,Zone 107: avg fare $26.78 (z-score: 4.2) on 2024-01-28 at 5:00,f
179,2026-02-19 05:08:20.520332,fare_spike,critical,151,avg_fare,15.136721729915267,39.58,7.5660523335195995,Zone 151: avg fare $39.58 (z-score: 7.6) on 2024-02-06 at 0:00,f
180,2026-02-19 05:08:20.520332,fare_spike,critical,50,avg_fare,15.622141042337894,33.418,4.492719347373363,Zone 50: avg fare $33.42 (z-score: 4.5) on 2024-03-04 at 6:00,f
181,2026-02-19 05:08:20.520332,fare_spike,critical,161,avg_fare,18.41487579279896,51.26875,4.173439083961902,Zone 161: avg fare $51.27 (z-score: 4.2) on 2024-01-24 at 5:00,f
182,2026-02-19 05:08:20.520332,fare_spike,medium,66,avg_fare,25.74121542901543,45.848,3.19527912065391,Zone 66: avg fare $45.85 (z-score: 3.2) on 2024-03-28 at 20:00,f
183,2026-02-19 05:08:20.520332,fare_spike,critical,125,avg_fare,16.360589011514172,39.166666666666664,6.337797982354047,Zone 125: avg fare $39.17 (z-score: 6.3) on 2024-03-08 at 1:00,f
184,2026-02-19 05:08:20.520332,fare_spike,medium,141,avg_fare,13.922797706869448,24.841666666666665,3.26930390182535,Zone 141: avg fare $24.84 (z-score: 3.3) on 2024-02-23 at 5:00,f
185,2026-02-19 05:08:20.520332,fare_spike,critical,163,avg_fare,18.084840600544503,51.38461538461537,4.693989329863086,Zone 163: avg fare $51.38 (z-score: 4.7) on 2024-02-02 at 5:00,f
186,2026-02-19 05:08:20.520332,fare_spike,high,79,avg_fare,15.414520198126782,24.413684210526316,3.596853955750587,Zone 79: avg fare $24.41 (z-score: 3.6) on 2024-03-08 at 5:00,f
187,2026-02-19 05:08:20.520332,fare_spike,critical,164,avg_fare,16.693839481941453,40.891999999999996,5.288507434989987,Zone 164: avg fare $40.89 (z-score: 5.3) on 2024-03-19 at 3:00,f
188,2026-02-19 05:08:20.520332,fare_spike,high,142,avg_fare,14.98700033191716,30.139230769230764,3.5948904320268458,Zone 142: avg fare $30.14 (z-score: 3.6) on 2024-01-12 at 5:00,f
189,2026-02-19 05:08:20.520332,fare_spike,critical,233,avg_fare,17.129718306689924,52.3125,6.436559541210021,Zone 233: avg fare $52.31 (z-score: 6.4) on 2024-02-02 at 4:00,f
190,2026-02-19 05:08:20.520332,fare_spike,critical,238,avg_fare,14.95278646220375,30.450000000000006,4.030101932116063,Zone 238: avg fare $30.45 (z-score: 4.0) on 2024-03-02 at 5:00,f
191,2026-02-19 05:08:20.520332,fare_spike,high,41,avg_fare,16.4094544764174,31.820769230769237,3.765138719992036,Zone 41: avg fare $31.82 (z-score: 3.8) on 2024-03-17 at 6:00,f
192,2026-02-19 05:08:20.520332,fare_spike,high,24,avg_fare,15.84258134674853,30.593333333333334,3.945921098924463,Zone 24: avg fare $30.59 (z-score: 3.9) on 2024-03-17 at 0:00,f
193,2026-02-19 05:08:20.520332,fare_spike,critical,114,avg_fare,15.175686447547049,31.8,6.262637556422034,Zone 114: avg fare $31.80 (z-score: 6.3) on 2024-01-15 at 7:00,f
194,2026-02-19 05:08:20.520332,fare_spike,critical,234,avg_fare,14.614591536322465,33.98428571428571,6.483442595058948,Zone 234: avg fare $33.98 (z-score: 6.5) on 2024-03-05 at 5:00,f
195,2026-02-19 05:08:20.520332,fare_spike,medium,107,avg_fare,14.66295018423565,23.959999999999997,3.2207259150139302,Zone 107: avg fare $23.96 (z-score: 3.2) on 2024-03-24 at 6:00,f
196,2026-02-19 05:08:20.520332,fare_spike,critical,211,avg_fare,16.46329130235932,29.120000000000005,4.02169896072696,Zone 211: avg fare $29.12 (z-score: 4.0) on 2024-01-11 at 3:00,f
197,2026-02-19 05:08:20.520332,fare_spike,critical,246,avg_fare,16.104702766725715,32.24666666666667,5.461641838059453,Zone 246: avg fare $32.25 (z-score: 5.5) on 2024-02-07 at 6:00,f
198,2026-02-19 05:08:20.520332,fare_spike,medium,164,avg_fare,16.693839481941453,31.774285714285718,3.295831183663794,Zone 164: avg fare $31.77 (z-score: 3.3) on 2024-02-14 at 5:00,f
199,2026-02-19 05:08:20.520332,fare_spike,high,246,avg_fare,16.104702766725715,27.12857142857143,3.7299316659374555,Zone 246: avg fare $27.13 (z-score: 3.7) on 2024-03-10 at 6:00,f
200,2026-02-19 05:08:20.520332,fare_spike,medium,246,avg_fare,16.104702766725715,25.59762452107278,3.2119349876105425,Zone 246: avg fare $25.60 (z-score: 3.2) on 2024-01-16 at 13:00,f
201,2026-02-19 05:08:20.520332,fare_spike,high,74,avg_fare,16.989166147303916,33.550000000000004,3.7692890913770136,Zone 74: avg fare $33.55 (z-score: 3.8) on 2024-01-24 at 22:00,f
202,2026-02-19 05:08:20.520332,fare_spike,medium,24,avg_fare,15.84258134674853,27.970714285714283,3.244353623323703,Zone 24: avg fare $27.97 (z-score: 3.2) on 2024-03-07 at 9:00,f
203,2026-02-19 05:08:20.520332,fare_spike,critical,236,avg_fare,13.91963364960578,38.36,6.84938125554289,Zone 236: avg fare $38.36 (z-score: 6.8) on 2024-02-09 at 4:00,f
204,2026-02-19 05:08:20.520332,fare_spike,medium,233,avg_fare,17.129718306689924,35.1875,3.3036042477921375,Zone 233: avg fare $35.19 (z-score: 3.3) on 2024-02-05 at 5:00,f
205,2026-02-19 05:08:20.520332,fare_spike,critical,90,avg_fare,15.21112789589782,37.519999999999996,5.813660527699576,Zone 90: avg fare $37.52 (z-score: 5.8) on 2024-03-26 at 5:00,f
206,2026-02-19 05:08:20.520332,fare_spike,medium,140,avg_fare,15.236300847163974,25.55454545454545,3.2597409401525606,Zone 140: avg fare $25.55 (z-score: 3.3) on 2024-02-18 at 6:00,f
207,2026-02-19 05:08:20.520332,fare_spike,medium,68,avg_fare,17.08953210071127,27.894583333333333,3.258511800607794,Zone 68: avg fare $27.89 (z-score: 3.3) on 2024-02-20 at 6:00,f
208,2026-02-19 05:08:20.520332,fare_spike,medium,132,avg_fare,61.41968063326861,44.796363636363644,3.239445313214672,Zone 132: avg fare $44.80 (z-score: 3.2) on 2024-02-28 at 1:00,f
209,2026-02-19 05:08:20.520332,fare_spike,medium,237,avg_fare,13.464801409319813,25.848181818181818,3.386383808761854,Zone 237: avg fare $25.85 (z-score: 3.4) on 2024-01-11 at 5:00,f
210,2026-02-19 05:08:20.520332,fare_spike,medium,246,avg_fare,16.104702766725715,26.07666666666666,3.374019145448293,Zone 246: avg fare $26.08 (z-score: 3.4) on 2024-03-06 at 0:00,f
211,2026-02-19 05:08:20.520332,fare_spike,medium,142,avg_fare,14.98700033191716,28.796923076923072,3.2764258271043984,Zone 142: avg fare $28.80 (z-score: 3.3) on 2024-01-26 at 5:00,f
212,2026-02-19 05:08:20.520332,fare_spike,medium,232,avg_fare,20.811192796020833,37.154,3.156731018832401,Zone 232: avg fare $37.15 (z-score: 3.2) on 2024-02-23 at 8:00,f
213,2026-02-19 05:08:20.520332,fare_spike,critical,224,avg_fare,16.36736285127264,42.2,6.005025462174857,Zone 224: avg fare $42.20 (z-score: 6.0) on 2024-02-21 at 13:00,f
214,2026-02-19 05:08:20.520332,fare_spike,medium,238,avg_fare,14.95278646220375,26.689375,3.052138891115133,Zone 238: avg fare $26.69 (z-score: 3.1) on 2024-01-18 at 5:00,f
215,2026-02-19 05:08:20.520332,fare_spike,critical,186,avg_fare,16.48856466337831,40.412499999999994,7.212407678749817,Zone 186: avg fare $40.41 (z-score: 7.2) on 2024-01-20 at 4:00,f
216,2026-02-19 05:08:20.520332,fare_spike,medium,140,avg_fare,15.236300847163974,25.894444444444446,3.367121865401961,Zone 140: avg fare $25.89 (z-score: 3.4) on 2024-03-20 at 5:00,f
217,2026-02-19 05:08:20.520332,fare_spike,critical,45,avg_fare,20.78682684362898,44.93333333333334,4.194887288901542,Zone 45: avg fare $44.93 (z-score: 4.2) on 2024-01-12 at 12:00,f
218,2026-02-19 05:08:20.520332,fare_spike,critical,234,avg_fare,14.614591536322465,28.9,4.781625609071001,Zone 234: avg fare $28.90 (z-score: 4.8) on 2024-03-14 at 2:00,f
219,2026-02-19 05:08:20.520332,fare_spike,critical,87,avg_fare,23.232688864932953,41.17764705882354,4.007760246748441,Zone 87: avg fare $41.18 (z-score: 4.0) on 2024-03-13 at 16:00,f
220,2026-02-19 05:08:20.520332,fare_spike,medium,233,avg_fare,17.129718306689924,35.49285714285714,3.3594682055788376,Zone 233: avg fare $35.49 (z-score: 3.4) on 2024-03-21 at 4:00,f
221,2026-02-19 05:08:20.520332,fare_spike,critical,163,avg_fare,18.084840600544503,51.55,4.717302208853195,Zone 163: avg fare $51.55 (z-score: 4.7) on 2024-02-03 at 5:00,f
222,2026-02-19 05:08:20.520332,fare_spike,high,234,avg_fare,14.614591536322465,25.98333333333333,3.8053561476889475,Zone 234: avg fare $25.98 (z-score: 3.8) on 2024-02-08 at 2:00,f
158,2026-02-19 05:08:20.520332,fare_spike,critical,113,avg_fare,14.75813963214902,38.5025,8.732261086171302,Zone 113: avg fare $38.50 (z-score: 8.7) on 2024-01-01 at 7:00,t
224,2026-02-19 05:08:20.520332,fare_spike,critical,236,avg_fare,13.91963364960578,34.255,5.698960281859326,Zone 236: avg fare $34.26 (z-score: 5.7) on 2024-02-23 at 5:00,f
159,2026-02-19 05:08:20.520332,fare_spike,critical,264,avg_fare,20.458451556017835,74.55066666666667,8.413376931018469,Zone 264: avg fare $74.55 (z-score: 8.4) on 2024-01-02 at 12:00,t
226,2026-02-19 05:08:20.520332,fare_spike,critical,161,avg_fare,18.41487579279896,60.379999999999995,5.3308443450258585,Zone 161: avg fare $60.38 (z-score: 5.3) on 2024-03-25 at 4:00,f
227,2026-02-19 05:08:20.520332,fare_spike,critical,68,avg_fare,17.08953210071127,35.3,5.491785579439769,Zone 68: avg fare $35.30 (z-score: 5.5) on 2024-02-14 at 4:00,f
228,2026-02-19 05:08:20.520332,fare_spike,high,230,avg_fare,20.901285852829634,46.3421052631579,3.749543782979978,Zone 230: avg fare $46.34 (z-score: 3.7) on 2024-02-07 at 5:00,f
229,2026-02-19 05:08:20.520332,fare_spike,medium,238,avg_fare,14.95278646220375,27.371428571428567,3.229509191222117,Zone 238: avg fare $27.37 (z-score: 3.2) on 2024-01-10 at 4:00,f
230,2026-02-19 05:08:20.520332,fare_spike,medium,68,avg_fare,17.08953210071127,28.103333333333335,3.3214651660044536,Zone 68: avg fare $28.10 (z-score: 3.3) on 2024-03-14 at 4:00,f
231,2026-02-19 05:08:20.520332,fare_spike,critical,162,avg_fare,16.436208990575345,46.40384615384615,5.515405654896559,Zone 162: avg fare $46.40 (z-score: 5.5) on 2024-02-11 at 4:00,f
232,2026-02-19 05:08:20.520332,fare_spike,high,211,avg_fare,16.46329130235932,28.51666666666667,3.829988374854749,Zone 211: avg fare $28.52 (z-score: 3.8) on 2024-01-21 at 7:00,f
233,2026-02-19 05:08:20.520332,fare_spike,medium,158,avg_fare,17.04033997259867,28.23,3.2924449055489213,Zone 158: avg fare $28.23 (z-score: 3.3) on 2024-01-12 at 6:00,f
234,2026-02-19 05:08:20.520332,fare_spike,critical,234,avg_fare,14.614591536322465,29.52142857142857,4.989630775945054,Zone 234: avg fare $29.52 (z-score: 5.0) on 2024-03-18 at 1:00,f
235,2026-02-19 05:08:20.520332,fare_spike,medium,161,avg_fare,18.41487579279896,43.6,3.199275100338996,Zone 161: avg fare $43.60 (z-score: 3.2) on 2024-02-23 at 5:00,f
236,2026-02-19 05:08:20.520332,fare_spike,medium,226,avg_fare,28.039121530202237,65.1,3.3895032562301517,Zone 226: avg fare $65.10 (z-score: 3.4) on 2024-01-16 at 16:00,f
237,2026-02-19 05:08:20.520332,fare_spike,high,238,avg_fare,14.95278646220375,29.05142857142857,3.666398779756353,Zone 238: avg fare $29.05 (z-score: 3.7) on 2024-01-12 at 5:00,f
238,2026-02-19 05:08:20.520332,fare_spike,critical,170,avg_fare,16.145520046651317,37.22222222222222,4.505443614735222,Zone 170: avg fare $37.22 (z-score: 4.5) on 2024-03-19 at 5:00,f
239,2026-02-19 05:08:20.520332,fare_spike,high,186,avg_fare,16.48856466337831,29.32857142857143,3.8709084473539463,Zone 186: avg fare $29.33 (z-score: 3.9) on 2024-01-13 at 4:00,f
240,2026-02-19 05:08:20.520332,fare_spike,critical,132,avg_fare,61.41968063326861,38.05714285714286,4.552741400393326,Zone 132: avg fare $38.06 (z-score: 4.6) on 2024-03-09 at 3:00,f
241,2026-02-19 05:08:20.520332,fare_spike,critical,163,avg_fare,18.084840600544503,49.3,4.400138622592423,Zone 163: avg fare $49.30 (z-score: 4.4) on 2024-02-20 at 4:00,f
242,2026-02-19 05:08:20.520332,fare_spike,high,142,avg_fare,14.98700033191716,31.03,3.8062268288750962,Zone 142: avg fare $31.03 (z-score: 3.8) on 2024-02-10 at 4:00,f
243,2026-02-19 05:08:20.520332,fare_spike,medium,236,avg_fare,13.91963364960578,24.766666666666666,3.0398670609171656,Zone 236: avg fare $24.77 (z-score: 3.0) on 2024-01-07 at 6:00,f
244,2026-02-19 05:08:20.520332,fare_spike,medium,163,avg_fare,18.084840600544503,40.481818181818184,3.157113658257277,Zone 163: avg fare $40.48 (z-score: 3.2) on 2024-01-17 at 3:00,f
245,2026-02-19 05:08:20.520332,fare_spike,critical,263,avg_fare,14.053932480473913,29.004166666666666,4.566362461914561,Zone 263: avg fare $29.00 (z-score: 4.6) on 2024-02-11 at 5:00,f
246,2026-02-19 05:08:20.520332,fare_spike,high,233,avg_fare,17.129718306689924,36.94142857142857,3.6244789807634654,Zone 233: avg fare $36.94 (z-score: 3.6) on 2024-03-08 at 5:00,f
247,2026-02-19 05:08:20.520332,fare_spike,high,41,avg_fare,16.4094544764174,31,3.5646165672617056,Zone 41: avg fare $31.00 (z-score: 3.6) on 2024-01-15 at 19:00,f
248,2026-02-19 05:08:20.520332,fare_spike,critical,161,avg_fare,18.41487579279896,50.74999999999999,4.107542090774697,Zone 161: avg fare $50.75 (z-score: 4.1) on 2024-02-14 at 4:00,f
249,2026-02-19 05:08:20.520332,fare_spike,critical,142,avg_fare,14.98700033191716,35.41125,4.84568526177562,Zone 142: avg fare $35.41 (z-score: 4.8) on 2024-02-09 at 5:00,f
250,2026-02-19 05:08:20.520332,fare_spike,medium,132,avg_fare,61.41968063326861,45.53874999999999,3.094773823961112,Zone 132: avg fare $45.54 (z-score: 3.1) on 2024-01-08 at 4:00,f
251,2026-02-19 05:08:20.520332,fare_spike,medium,79,avg_fare,15.414520198126782,23.317777777777774,3.1588337816174272,Zone 79: avg fare $23.32 (z-score: 3.2) on 2024-02-26 at 5:00,f
252,2026-02-19 05:08:20.520332,fare_spike,critical,90,avg_fare,15.21112789589782,32.32285714285714,4.459292447395267,Zone 90: avg fare $32.32 (z-score: 4.5) on 2024-02-26 at 4:00,f
253,2026-02-19 05:08:20.520332,fare_spike,critical,140,avg_fare,15.236300847163974,30.065,4.684684222655984,Zone 140: avg fare $30.07 (z-score: 4.7) on 2024-02-16 at 5:00,f
254,2026-02-19 05:08:20.520332,fare_spike,high,233,avg_fare,17.129718306689924,36.733333333333334,3.586408728049567,Zone 233: avg fare $36.73 (z-score: 3.6) on 2024-02-09 at 5:00,f
255,2026-02-19 05:08:20.520332,fare_spike,medium,237,avg_fare,13.464801409319813,25.50666666666667,3.2929923969378168,Zone 237: avg fare $25.51 (z-score: 3.3) on 2024-03-28 at 4:00,f
256,2026-02-19 05:08:20.520332,fare_spike,high,48,avg_fare,15.90242684992732,27.295,3.5865340169877036,Zone 48: avg fare $27.30 (z-score: 3.6) on 2024-03-03 at 5:00,f
257,2026-02-19 05:08:20.520332,fare_spike,high,70,avg_fare,41.40693453329784,62.121428571428574,3.937803177300006,Zone 70: avg fare $62.12 (z-score: 3.9) on 2024-03-28 at 12:00,f
258,2026-02-19 05:08:20.520332,fare_spike,medium,125,avg_fare,16.360589011514172,28.279999999999998,3.3123985656782597,Zone 125: avg fare $28.28 (z-score: 3.3) on 2024-03-18 at 13:00,f
259,2026-02-19 05:08:20.520332,fare_spike,medium,70,avg_fare,41.40693453329784,58.42333333333333,3.234799225008272,Zone 70: avg fare $58.42 (z-score: 3.2) on 2024-03-19 at 11:00,f
